name, block size, decode steps, method, min error, max error, avg error
random_103x96_f32, 16x16x1, [0, 0, 0], standard, 0.0050359368324279785, 0.0050359368324279785, 0.0050359368324279785
random_103x96_f32, 16x16x1, [0, 1, 0], standard, 0.0008502006530761719, 0.009866178035736084, 0.005358189344406128
random_103x96_f32, 16x16x1, [0, 2, 0], standard, 0.0010917186737060547, 0.006124675273895264, 0.0033361713867634535
random_103x96_f32, 16x16x1, [0, 3, 0], standard, 0.0001303553581237793, 0.0299341082572937, 0.014414540491998196
random_103x96_f32, 16x16x1, [0, 4, 0], standard, 0.000011920928955078125, 0.03130343556404114, 0.01492758933454752
random_103x96_f32, 16x16x1, [0, 5, 0], standard, 0.000027179718017578125, 0.032632976770401, 0.015998274087905884
random_103x96_f32, 16x16x1, [0, 6, 0], standard, 0.0009729862213134766, 0.042100489139556885, 0.019243521615862846
random_103x96_f32, 16x16x1, [0, 7, 0], standard, 0.00036466121673583984, 0.054620325565338135, 0.02385786920785904
random_103x96_f32, 16x16x1, [1, 0, 0], standard, 0.000830233097076416, 0.008829176425933838, 0.004829704761505127
random_103x96_f32, 16x16x1, [1, 1, 0], standard, 0.00000005960464477539063, 0.01741117238998413, 0.005179792642593384
random_103x96_f32, 16x16x1, [1, 2, 0], standard, 0, 0.012059569358825684, 0.004099220037460327
random_103x96_f32, 16x16x1, [1, 3, 0], standard, 0, 0.05815058946609497, 0.014364885166287422
random_103x96_f32, 16x16x1, [1, 4, 0], standard, 0, 0.06297215819358826, 0.015088570304214954
random_103x96_f32, 16x16x1, [1, 5, 0], standard, 0, 0.06671804189682007, 0.016607308760285378
random_103x96_f32, 16x16x1, [1, 6, 0], standard, 0, 0.08895400166511536, 0.020220359787344933
random_103x96_f32, 16x16x1, [1, 7, 0], standard, 0, 0.11778563261032104, 0.02564048394560814
random_103x96_f32, 16x16x1, [2, 0, 0], standard, 0.0010023713111877441, 0.025649309158325195, 0.007803753018379211
random_103x96_f32, 16x16x1, [2, 1, 0], standard, 0, 0.04735380411148071, 0.007777169346809387
random_103x96_f32, 16x16x1, [2, 2, 0], standard, 0, 0.03334099054336548, 0.00491342693567276
random_103x96_f32, 16x16x1, [2, 3, 0], standard, 0, 0.09475326538085938, 0.012386923655867577
random_103x96_f32, 16x16x1, [2, 4, 0], standard, 0, 0.10529118776321411, 0.013502877205610275
random_103x96_f32, 16x16x1, [2, 5, 0], standard, 0, 0.16198128461837769, 0.015257400460541248
random_103x96_f32, 16x16x1, [2, 6, 0], standard, 0, 0.25496456027030945, 0.022639937698841095
random_103x96_f32, 16x16x1, [2, 7, 0], standard, 0, 0.29409146308898926, 0.032279834151268005
random_103x96_f32, 16x16x1, [3, 0, 0], standard, 0.0006780624389648438, 0.025649309158325195, 0.005254366435110569
