name, block size, decode steps, method, min error, max error, avg error
random_103x96_f32, 8x8x1, [0, 0, 0], standard, 0.00022137165069580078, 0.00022137165069580078, 0.00022137165069580078
random_103x96_f32, 8x8x1, [0, 1, 0], standard, 0.00048732757568359375, 0.000689089298248291, 0.0005882084369659424
random_103x96_f32, 8x8x1, [0, 2, 0], standard, 0.00006157159805297852, 0.001036226749420166, 0.00048536062240600586
random_103x96_f32, 8x8x1, [0, 3, 0], standard, 0.0020915865898132324, 0.0135822594165802, 0.00593625009059906
random_103x96_f32, 8x8x1, [0, 4, 0], standard, 0.0013813376426696777, 0.02079656720161438, 0.007771750446408987
random_103x96_f32, 8x8x1, [0, 5, 0], standard, 0.0008090436458587646, 0.021145671606063843, 0.00777174299582839
random_103x96_f32, 8x8x1, [0, 6, 0], standard, 0.000794827938079834, 0.02235478162765503, 0.007866007275879383
random_103x96_f32, 8x8x1, [0, 7, 0], standard, 0.000050008296966552734, 0.023606479167938232, 0.007992809638381004
random_103x96_f32, 8x8x1, [1, 0, 0], standard, 0.0008258223533630371, 0.0016810297966003418, 0.0012534260749816895
random_103x96_f32, 8x8x1, [1, 1, 0], standard, 0.00000011920928955078125, 0.004079580307006836, 0.002117335796356201
random_103x96_f32, 8x8x1, [1, 2, 0], standard, 0, 0.0027846097946166992, 0.0006505747442133725
random_103x96_f32, 8x8x1, [1, 3, 0], standard, 0, 0.021726340055465698, 0.005930076353251934
random_103x96_f32, 8x8x1, [1, 4, 0], standard, 0, 0.03749403357505798, 0.0066903079859912395
random_103x96_f32, 8x8x1, [1, 5, 0], standard, 0.00004798173904418945, 0.04020512104034424, 0.00955443549901247
random_103x96_f32, 8x8x1, [1, 6, 0], standard, 0.00006538629531860352, 0.061549097299575806, 0.011645576916635036
random_103x96_f32, 8x8x1, [1, 7, 0], standard, 0.00024390220642089844, 0.0664830207824707, 0.016303809359669685
random_103x96_f32, 8x8x1, [2, 0, 0], standard, 0.0007568001747131348, 0.010115087032318115, 0.0043408796191215515
random_103x96_f32, 8x8x1, [2, 1, 0], standard, 0.00000005960464477539063, 0.021635353565216064, 0.00431431457400322
random_103x96_f32, 8x8x1, [2, 2, 0], standard, 0, 0.007409125566482544, 0.00109192228410393
random_103x96_f32, 8x8x1, [2, 3, 0], standard, 0, 0.02105611562728882, 0.002752701286226511
random_103x96_f32, 8x8x1, [2, 4, 0], standard, 0, 0.023397862911224365, 0.0030006873421370983
random_103x96_f32, 8x8x1, [2, 5, 0], standard, 0, 0.0359957218170166, 0.003390578320249915
random_103x96_f32, 8x8x1, [2, 6, 0], standard, 0, 0.05665898323059082, 0.005031141918152571
random_103x96_f32, 8x8x1, [2, 7, 0], standard, 0, 0.06535384058952332, 0.007173338904976845
random_103x96_f32, 8x8x1, [3, 0, 0], standard, 0.0009443759918212891, 0.010384529829025269, 0.0074838912114501
random_103x96_f32, 8x8x1, [3, 1, 0], standard, 0.00000005960464477539063, 0.02593502402305603, 0.008092264644801617
random_103x96_f32, 8x8x1, [3, 2, 0], standard, 0, 0.007409125566482544, 0.000623981177341193
random_103x96_f32, 8x8x1, [3, 3, 0], standard, 0, 0.02105611562728882, 0.0015729961451143026
random_103x96_f32, 8x8x1, [3, 4, 0], standard, 0, 0.023397862911224365, 0.001714709447696805
random_103x96_f32, 8x8x1, [3, 5, 0], standard, 0, 0.0359957218170166, 0.0019375078845769167
random_103x96_f32, 8x8x1, [3, 6, 0], standard, 0, 0.05665898323059082, 0.00287497416138649
random_103x96_f32, 8x8x1, [3, 7, 0], standard, 0, 0.06535384058952332, 0.004099078942090273
