name, block size, decode steps, method, min error, max error, avg error
random_103x96, 32x32x1, [0, 0, 0], standard, 0.002836691267228926, 0.002836691267228926, 0.002836691267228926
random_103x96, 32x32x1, [2, 6, 0], standard, 0, 0.3703462768973214, 0.028951012017938524
random_103x96, 32x32x1, [2, 7, 0], standard, 0, 0.44148204799107144, 0.04469798835524786
random_103x96, 32x32x1, [3, 0, 0], standard, 0.001424705919598259, 0.007945350453703962, 0.002998045500602184
random_103x96, 32x32x1, [3, 1, 0], standard, 0, 0.004183669093861607, 0.00046804663783282845
random_103x96, 32x32x1, [3, 2, 0], standard, 0, 0.031742623690011164, 0.0029967118477279976
random_103x96, 32x32x1, [3, 3, 0], standard, 0, 0.06078658248883929, 0.0029967118477279976
random_103x96, 32x32x1, [3, 4, 0], standard, 0, 0.10331067539732143, 0.00509178970998884
random_103x96, 32x32x1, [3, 5, 0], standard, 0, 0.13628233526785713, 0.007661754022169962
random_103x96, 32x32x1, [3, 6, 0], standard, 0, 0.26664931936607145, 0.011911273515951849
random_103x96, 32x32x1, [3, 7, 0], standard, 0, 0.31786707455357144, 0.018390029494730547
random_103x96, 32x32x1, [4, 0, 0], standard, 0.001424705919598259, 0.005632333514511254, 0.002439559201194916
random_103x96, 32x32x1, [4, 1, 0], standard, 0, 0.0009297042430803571, 0.00005600558059538118
random_103x96, 32x32x1, [4, 2, 0], standard, 0, 0.0070539163755580355, 0.0003585809048563416
random_103x96, 32x32x1, [4, 3, 0], standard, 0, 0.013508129441964285, 0.0003585809048563416
random_103x96, 32x32x1, [4, 4, 0], standard, 0, 0.02295792786607143, 0.0006092739823918269
random_103x96, 32x32x1, [4, 5, 0], standard, 0, 0.030284963392857144, 0.0009167910795758929
random_103x96, 32x32x1, [4, 6, 0], standard, 0, 0.05925540430357143, 0.001425280591652358
random_103x96, 32x32x1, [4, 7, 0], standard, 0, 0.07063712767857143, 0.002200516349796818
random_103x96, 32x32x1, [5, 0, 0], standard, 0.001424705919598259, 0.004971471531884765, 0.002264436688887426
random_103x96, 32x32x1, [5, 1, 0], standard, 0, 0.010954797395833334, 0.0002989350242588141
random_103x96, 32x32x1, [5, 2, 0], standard, 0, 0.010623032848958333, 0.0002780750399238782
random_103x96, 32x32x1, [5, 3, 0], standard, 0, 0.01141511309375, 0.0002882305492721688
random_103x96, 32x32x1, [5, 4, 0], standard, 0, 0.028989260666666666, 0.000447371526048344
random_103x96, 32x32x1, [5, 5, 0], standard, 0, 0.060567543333333335, 0.0007389786035056089
random_103x96, 32x32x1, [5, 6, 0], standard, 0, 0.11204633933333333, 0.0012728033162459937
random_103x96, 32x32x1, [5, 7, 0], standard, 0, 0.13796954916666668, 0.0017275638341412928
random_103x96, 32x32x1, [6, 0, 0], standard, 0.001424705919598259, 0.029789430197509764, 0.002868382090327439
random_103x96, 32x32x1, [6, 1, 0], standard, 0, 0.047244985025, 0.0008092919461838942
random_103x96, 32x32x1, [6, 2, 0], standard, 0, 0, 0
random_103x96, 32x32x1, [6, 3, 0], standard, 0, 0, 0
random_103x96, 32x32x1, [6, 4, 0], standard, 0, 0, 0
random_103x96, 32x32x1, [6, 5, 0], standard, 0, 0, 0
random_103x96, 32x32x1, [6, 6, 0], standard, 0, 0, 0
random_103x96, 32x32x1, [6, 7, 0], standard, 0, 0, 0
random_103x96, 32x32x1, [7, 0, 0], standard, 0.001424705919598259, 0.004971471531884765, 0.0023636484420521803
random_103x96, 32x32x1, [7, 1, 0], standard, 0, 0, 0
random_103x96, 32x32x1, [7, 2, 0], standard, 0, 0, 0
random_103x96, 32x32x1, [7, 3, 0], standard, 0, 0, 0
random_103x96, 32x32x1, [7, 4, 0], standard, 0, 0, 0
random_103x96, 32x32x1, [7, 5, 0], standard, 0, 0, 0
random_103x96, 32x32x1, [7, 6, 0], standard, 0, 0, 0
random_103x96, 32x32x1, [7, 7, 0], standard, 0, 0, 0
random_103x96, 32x32x1, [0, 0, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [0, 1, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [0, 2, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [0, 3, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [0, 4, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [0, 5, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [0, 6, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [0, 7, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [1, 0, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [1, 1, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [1, 2, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [1, 3, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [1, 4, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [1, 5, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [1, 6, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [1, 7, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [2, 0, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [2, 1, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [2, 2, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [2, 3, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [2, 4, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [2, 5, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [2, 6, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [2, 7, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [3, 0, 0], greedy, 0, 0.008998783177529762, 0.0012855404539328231
random_103x96, 32x32x1, [3, 1, 0], greedy, 0, 0.013794323505357142, 0.0014568097513552297
random_103x96, 32x32x1, [3, 2, 0], greedy, 0, 0.017339135504910716, 0.0016795508803784014
random_103x96, 32x32x1, [3, 3, 0], greedy, 0, 0.046803437370535717, 0.0026131963327168366
random_103x96, 32x32x1, [3, 4, 0], greedy, 0, 0.08228424511607142, 0.004195424357334184
random_103x96, 32x32x1, [3, 5, 0], greedy, 0, 0.10039305592857142, 0.005925567391135204
random_103x96, 32x32x1, [3, 6, 0], greedy, 0, 0.24888441628571428, 0.00764755163807398
random_103x96, 32x32x1, [3, 7, 0], greedy, 0, 0.31087712, 0.010825025579060375
random_103x96, 32x32x1, [4, 0, 0], greedy, 0, 0.008533726113988095, 0.0006564404703067766
random_103x96, 32x32x1, [4, 1, 0], greedy, 0, 0.010693843158928571, 0.0005733590455013737
random_103x96, 32x32x1, [4, 2, 0], greedy, 0, 0.039660791889285715, 0.0015935228073031135
random_103x96, 32x32x1, [4, 3, 0], greedy, 0, 0.08112334683928571, 0.002893515672184066
random_103x96, 32x32x1, [4, 4, 0], greedy, 0, 0.143914945625, 0.00582780057081044
random_103x96, 32x32x1, [4, 5, 0], greedy, 0, 0.21775986160714286, 0.006279369596680403
random_103x96, 32x32x1, [4, 6, 0], greedy, 0, 0.35170109057142857, 0.008348488474427656
random_103x96, 32x32x1, [4, 7, 0], greedy, 0, 0.4543144257142857, 0.011853232818063187
random_103x96, 32x32x1, [5, 0, 0], greedy, 0, 0.05178471049861111, 0.0023972578598424146
random_103x96, 32x32x1, [5, 1, 0], greedy, 0, 0.10389614489583333, 0.0030781360198417467
random_103x96, 32x32x1, [5, 2, 0], greedy, 0, 0.10389614489583333, 0.002647205621380876
random_103x96, 32x32x1, [5, 3, 0], greedy, 0, 0.15371291670833334, 0.003500032478645833
random_103x96, 32x32x1, [5, 4, 0], greedy, 0, 0.2631970168125, 0.006737469086578526
random_103x96, 32x32x1, [5, 5, 0], greedy, 0, 0.35741741925, 0.007892020272208868
random_103x96, 32x32x1, [5, 6, 0], greedy, 0, 0.43828171475, 0.011107350852363782
random_103x96, 32x32x1, [5, 7, 0], greedy, 0, 0.55505882, 0.015611985209415064
random_103x96, 32x32x1, [6, 0, 0], greedy, 0, 0.055140451353125, 0.001393693556991186
random_103x96, 32x32x1, [6, 1, 0], greedy, 0, 0.10937354359375, 0.0020089582623046874
random_103x96, 32x32x1, [6, 2, 0], greedy, 0, 0.10937354359375, 0.001882724958193109
random_103x96, 32x32x1, [6, 3, 0], greedy, 0, 0.15212865725, 0.002558867115284455
random_103x96, 32x32x1, [6, 4, 0], greedy, 0, 0.15420697775, 0.003462210014082532
random_103x96, 32x32x1, [6, 5, 0], greedy, 0, 0.271795323, 0.0048844390646434295
random_103x96, 32x32x1, [6, 6, 0], greedy, 0, 0.35406192, 0.00689642904296875
random_103x96, 32x32x1, [6, 7, 0], greedy, 0, 0.453030097, 0.00947005268163061
random_103x96, 32x32x1, [7, 0, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [7, 1, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [7, 2, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [7, 3, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [7, 4, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [7, 5, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [7, 6, 0], greedy, 0, 0, 0
random_103x96, 32x32x1, [7, 7, 0], greedy, 0, 0, 0
