name, block size, decode steps, method, min error, max error, avg error
random_103x96_f64, 8x8x1, [0, 0, 0], standard, 0.0007561497803115769, 0.0007561497803115769, 0.0007561497803115769
random_103x96_f64, 8x8x1, [3, 3, 0], greedy, 0, 0.0000000000000002220446049250313, 0.00000000000000004361590453884543
random_103x96_f64, 8x8x1, [3, 4, 0], greedy, 0, 0.0000000000000002220446049250313, 0.00000000000000004559844565424751
random_103x96_f64, 8x8x1, [3, 5, 0], greedy, 0, 0.08524937508627783, 0.012242489596015775
random_103x96_f64, 8x8x1, [3, 6, 0], greedy, 0, 0.15611500246450294, 0.02024983166853737
random_103x96_f64, 8x8x1, [3, 7, 0], greedy, 0, 0.20768568137039745, 0.031941383776332564
random_103x96_f64, 8x8x1, [4, 0, 0], greedy, 0, 0.00000000000000011102230246251565, 0.00000000000000001708035422500241
random_103x96_f64, 8x8x1, [4, 1, 0], greedy, 0, 0.0000000000000002220446049250313, 0.00000000000000004483592984063132
random_103x96_f64, 8x8x1, [4, 2, 0], greedy, 0, 0.0000000000000002220446049250313, 0.000000000000000039854159858338947
random_103x96_f64, 8x8x1, [4, 3, 0], greedy, 0, 0.0000000000000002220446049250313, 0.000000000000000040565841284380724
random_103x96_f64, 8x8x1, [4, 4, 0], greedy, 0, 0.0000000000000002220446049250313, 0.00000000000000004163336342344339
random_103x96_f64, 8x8x1, [4, 5, 0], greedy, 0, 0.07063033524900675, 0.01923039557340628
random_103x96_f64, 8x8x1, [4, 6, 0], greedy, 0, 0.13621472660452127, 0.03331438594390276
random_103x96_f64, 8x8x1, [4, 7, 0], greedy, 0, 0.2100847810506823, 0.04967401346836509
random_103x96_f64, 8x8x1, [5, 0, 0], greedy, 0, 0.010337411426007748, 0.006270530878399034
random_103x96_f64, 8x8x1, [5, 1, 0], greedy, 0.00039365321087336813, 0.033388963745286104, 0.01054890017904755
random_103x96_f64, 8x8x1, [5, 2, 0], greedy, 0.0010941256769001484, 0.043676032762353656, 0.014763431993719099
random_103x96_f64, 8x8x1, [5, 3, 0], greedy, 0, 0.05902823596261442, 0.015952737995972622
random_103x96_f64, 8x8x1, [5, 4, 0], greedy, 0, 0.07941776979714632, 0.021350926868856337
random_103x96_f64, 8x8x1, [5, 5, 0], greedy, 0, 0.16664043720811605, 0.03580591219286309
random_103x96_f64, 8x8x1, [5, 6, 0], greedy, 0, 0.35320538096129905, 0.06340748537928821
random_103x96_f64, 8x8x1, [5, 7, 0], greedy, 0, 0.5328159937635064, 0.09475191737874403
random_103x96_f64, 8x8x1, [6, 0, 0], greedy, 0, 0.04335326002910739, 0.012951146909752144
random_103x96_f64, 8x8x1, [6, 1, 0], greedy, 0.00034684361889963933, 0.07367697319326305, 0.019380749277889926
random_103x96_f64, 8x8x1, [6, 2, 0], greedy, 0.00012096747135126318, 0.09947301975140999, 0.029040070150135096
random_103x96_f64, 8x8x1, [6, 3, 0], greedy, 0, 0.1546480362303555, 0.03407505271771255
random_103x96_f64, 8x8x1, [6, 4, 0], greedy, 0, 0.17811856884509314, 0.04354606587768122
random_103x96_f64, 8x8x1, [6, 5, 0], greedy, 0, 0.29842247907072317, 0.06555324839726567
random_103x96_f64, 8x8x1, [6, 6, 0], greedy, 0, 0.4965928550809623, 0.09832003368818466
random_103x96_f64, 8x8x1, [6, 7, 0], greedy, 0, 0.8110713791102171, 0.15266719007493698
random_103x96_f64, 8x8x1, [7, 0, 0], greedy, 0, 0.0624014477944001, 0.02206619760823289
random_103x96_f64, 8x8x1, [7, 1, 0], greedy, 0.00038207597875372645, 0.1144203320145607, 0.0334302257333434
random_103x96_f64, 8x8x1, [7, 2, 0], greedy, 0.0008586544233063487, 0.21404502106209622, 0.04407563303162544
random_103x96_f64, 8x8x1, [7, 3, 0], greedy, 0, 0.2921153090428561, 0.053040763460443285
random_103x96_f64, 8x8x1, [7, 4, 0], greedy, 0, 0.3778924969956279, 0.07260005417864618
random_103x96_f64, 8x8x1, [7, 5, 0], greedy, 0, 0.6053814422339201, 0.10549230325415505
random_103x96_f64, 8x8x1, [7, 6, 0], greedy, 0, 0.7614261894486845, 0.15500514029354215
random_103x96_f64, 8x8x1, [7, 7, 0], greedy, 0, 1.093910293187946, 0.2294401175945866
