name, block size, decode steps, method, min error, max error, avg error
random_103x96_f64, 64x64x1, [0, 0, 0], standard, 0.01371336268838863, 0.01371336268838863, 0.01371336268838863
random_103x96_f64, 64x64x1, [0, 1, 0], standard, 0.007999167460140066, 0.02219617377111327, 0.015097670615626668
random_103x96_f64, 64x64x1, [0, 2, 0], standard, 0.0003446197456248301, 0.01895761970886667, 0.007420508081025974
random_103x96_f64, 64x64x1, [0, 3, 0], standard, 0.006148068114800953, 0.03679332921498468, 0.01661944303543475
random_103x96_f64, 64x64x1, [0, 4, 0], standard, 0.0020076406303594085, 0.04818499944731136, 0.021327813750505516
random_103x96_f64, 64x64x1, [0, 5, 0], standard, 0.0027167174831773666, 0.05839936620582942, 0.026023684267166027
random_103x96_f64, 64x64x1, [0, 6, 0], standard, 0.0014911821672638492, 0.08399891282784422, 0.034132580659020695
random_103x96_f64, 64x64x1, [0, 7, 0], standard, 0.00025630517166508326, 0.10254077898175684, 0.04806980108590775
random_103x96_f64, 64x64x1, [1, 0, 0], standard, 0.008190946386700149, 0.03499647642207948, 0.021593711404389815
random_103x96_f64, 64x64x1, [1, 1, 0], standard, 0, 0.05663680149210937, 0.021377403410998586
random_103x96_f64, 64x64x1, [1, 2, 0], standard, 0, 0.03700700302336679, 0.007198613789852945
random_103x96_f64, 64x64x1, [1, 3, 0], standard, 0, 0.04026798855286473, 0.011753972676860236
random_103x96_f64, 64x64x1, [1, 4, 0], standard, 0, 0.09845622751014071, 0.016822789916465204
random_103x96_f64, 64x64x1, [1, 5, 0], standard, 0, 0.12201800231988996, 0.02176461783429293
random_103x96_f64, 64x64x1, [1, 6, 0], standard, 0, 0.16203365670755887, 0.03237644658893106
random_103x96_f64, 64x64x1, [1, 7, 0], standard, 0, 0.21511838675882566, 0.047719134550773507
random_103x96_f64, 64x64x1, [2, 0, 0], standard, 0.001452005958223368, 0.0753024317839715, 0.023284082628898792
random_103x96_f64, 64x64x1, [2, 1, 0], standard, 0, 0.11552006186268826, 0.023101764870391756
random_103x96_f64, 64x64x1, [2, 2, 0], standard, 0, 0.06536885859012342, 0.0068274251091116666
random_103x96_f64, 64x64x1, [2, 3, 0], standard, 0, 0.0694948248565197, 0.008617471584806307
random_103x96_f64, 64x64x1, [2, 4, 0], standard, 0, 0.19405339761371054, 0.01686093452181445
random_103x96_f64, 64x64x1, [2, 5, 0], standard, 0, 0.23633642288457068, 0.02223326525944729
random_103x96_f64, 64x64x1, [2, 6, 0], standard, 0, 0.3077166587380426, 0.029196124939647104
random_103x96_f64, 64x64x1, [2, 7, 0], standard, 0, 0.4637796165687697, 0.04406465852211806
random_103x96_f64, 64x64x1, [3, 0, 0], standard, 0.0040318024111911654, 0.057740977283434136, 0.022126325110542164
random_103x96_f64, 64x64x1, [3, 1, 0], standard, 0, 0.09094303301701856, 0.023657351304605903
random_103x96_f64, 64x64x1, [3, 2, 0], standard, 0, 0.04706557818488888, 0.0028089977591773726
random_103x96_f64, 64x64x1, [3, 3, 0], standard, 0, 0.05003627389669418, 0.0035454740234631657
random_103x96_f64, 64x64x1, [3, 4, 0], standard, 0, 0.13971844628187158, 0.006937070203260804
random_103x96_f64, 64x64x1, [3, 5, 0], standard, 0, 0.1701622244768909, 0.009147400563886883
random_103x96_f64, 64x64x1, [3, 6, 0], standard, 0, 0.22155599429139067, 0.012012119975169088
random_103x96_f64, 64x64x1, [3, 7, 0], standard, 0, 0.3339213239295142, 0.018129459506242857
random_103x96_f64, 64x64x1, [4, 0, 0], standard, 0.00032525810335448657, 0.03663340104200563, 0.019167910753655485
random_103x96_f64, 64x64x1, [4, 1, 0], standard, 0, 0.06860303308349103, 0.020426366516583402
random_103x96_f64, 64x64x1, [4, 2, 0], standard, 0, 0.010459017374419788, 0.0003361193899870378
random_103x96_f64, 64x64x1, [4, 3, 0], standard, 0, 0.011119171977043152, 0.0004242447549443103
