name, block size, decode steps, method, min error, max error, avg error
random_103x96_f64, 16x16x1, [0, 0, 0], standard, 0.0015632057073097227, 0.0015632057073097227, 0.0015632057073097227
random_103x96_f64, 16x16x1, [1, 3, 0], greedy, 0, 0.0000000000000002220446049250313, 0.00000000000000006013708050052931
random_103x96_f64, 16x16x1, [1, 4, 0], greedy, 0.0005643704416562478, 0.009991524699263565, 0.004378929226778643
random_103x96_f64, 16x16x1, [1, 5, 0], greedy, 0.00023334190094226326, 0.02552374424293452, 0.0067219601872075645
random_103x96_f64, 16x16x1, [1, 6, 0], greedy, 0.000023097692367857192, 0.04787744907065261, 0.010452761719651068
random_103x96_f64, 16x16x1, [1, 7, 0], greedy, 0.00005760886228806106, 0.09299849780300296, 0.02001595494864607
random_103x96_f64, 16x16x1, [2, 0, 0], greedy, 0, 0, 0
random_103x96_f64, 16x16x1, [2, 1, 0], greedy, 0, 0.0000000000000002220446049250313, 0.00000000000000006245004513516506
random_103x96_f64, 16x16x1, [2, 2, 0], greedy, 0, 0.0000000000000002220446049250313, 0.00000000000000004625929269271486
random_103x96_f64, 16x16x1, [2, 3, 0], greedy, 0, 0.0000000000000002220446049250313, 0.0000000000000000485722573273506
random_103x96_f64, 16x16x1, [2, 4, 0], greedy, 0, 0.020022931625135243, 0.006077158321406611
random_103x96_f64, 16x16x1, [2, 5, 0], greedy, 0, 0.04586079689518857, 0.009872994029137801
random_103x96_f64, 16x16x1, [2, 6, 0], greedy, 0, 0.062242014217190444, 0.01347095174504731
random_103x96_f64, 16x16x1, [2, 7, 0], greedy, 0, 0.13142916455399245, 0.019153786186102993
random_103x96_f64, 16x16x1, [3, 0, 0], greedy, 0, 0.00000000000000011102230246251565, 0.00000000000000001586032892321652
random_103x96_f64, 16x16x1, [3, 1, 0], greedy, 0, 0.0000000000000002220446049250313, 0.00000000000000005154606900045369
random_103x96_f64, 16x16x1, [3, 2, 0], greedy, 0, 0.0000000000000002220446049250313, 0.00000000000000004229421046191072
random_103x96_f64, 16x16x1, [3, 3, 0], greedy, 0, 0.0000000000000002220446049250313, 0.00000000000000004361590453884543
random_103x96_f64, 16x16x1, [3, 4, 0], greedy, 0, 0.023279284592717997, 0.008661417351547815
random_103x96_f64, 16x16x1, [3, 5, 0], greedy, 0, 0.05183415219653398, 0.014476540462402203
random_103x96_f64, 16x16x1, [3, 6, 0], greedy, 0, 0.08511530118994426, 0.022123723353226026
random_103x96_f64, 16x16x1, [3, 7, 0], greedy, 0, 0.15055565582588315, 0.033476536941071486
random_103x96_f64, 16x16x1, [4, 0, 0], greedy, 0.000655429166120769, 0.015475507185328807, 0.006886277152498301
random_103x96_f64, 16x16x1, [4, 1, 0], greedy, 0.0009830497826138762, 0.019725115792382453, 0.008217722859153448
random_103x96_f64, 16x16x1, [4, 2, 0], greedy, 0.0013472384307533503, 0.026253566960804275, 0.011039552192677896
random_103x96_f64, 16x16x1, [4, 3, 0], greedy, 0.0015463182935491204, 0.03958135680295538, 0.01307319101345327
random_103x96_f64, 16x16x1, [4, 4, 0], greedy, 0.00030343630351126194, 0.08590164354869301, 0.020034774790361046
random_103x96_f64, 16x16x1, [4, 5, 0], greedy, 0.00018948677461594343, 0.15334471617825318, 0.035420552716972566
random_103x96_f64, 16x16x1, [4, 6, 0], greedy, 0.000004955451004207134, 0.3005212830612436, 0.05381511155244699
random_103x96_f64, 16x16x1, [4, 7, 0], greedy, 0.00017105427104979753, 0.34848984354175616, 0.07583186978141326
random_103x96_f64, 16x16x1, [5, 0, 0], greedy, 0.0004963890338937071, 0.030440041775970428, 0.011173976907649855
random_103x96_f64, 16x16x1, [5, 1, 0], greedy, 0.0001472624911306175, 0.039662947839436136, 0.014360455023751674
random_103x96_f64, 16x16x1, [5, 2, 0], greedy, 0.00020845630206167698, 0.05722853913903225, 0.017755790500161357
random_103x96_f64, 16x16x1, [5, 3, 0], greedy, 0.0012796464143320918, 0.08669226604979485, 0.02781182740771204
random_103x96_f64, 16x16x1, [5, 4, 0], greedy, 0.00023705081548541784, 0.16693578276317567, 0.03758798314618648
random_103x96_f64, 16x16x1, [5, 5, 0], greedy, 0.00045977404806762934, 0.2053588746348396, 0.056478021223507
random_103x96_f64, 16x16x1, [5, 6, 0], greedy, 0.00005923898424953222, 0.4202212510863319, 0.08420945589016957
random_103x96_f64, 16x16x1, [5, 7, 0], greedy, 0.000073959119617939, 0.6001829340821132, 0.12095460653822203
random_103x96_f64, 16x16x1, [6, 0, 0], greedy, 0, 0.06927474960684782, 0.02016726184415464
random_103x96_f64, 16x16x1, [6, 1, 0], greedy, 0.000508208351675199, 0.09897864800101763, 0.024878967021299426
random_103x96_f64, 16x16x1, [6, 2, 0], greedy, 0, 0.14022933039814223, 0.030819143223104625
random_103x96_f64, 16x16x1, [6, 3, 0], greedy, 0, 0.17275582964066416, 0.04318822771295883
random_103x96_f64, 16x16x1, [6, 4, 0], greedy, 0, 0.23145802854560316, 0.058911316507221305
random_103x96_f64, 16x16x1, [6, 5, 0], greedy, 0, 0.3524114971514791, 0.08394062282082478
random_103x96_f64, 16x16x1, [6, 6, 0], greedy, 0, 0.559580238768831, 0.12185749076655701
random_103x96_f64, 16x16x1, [6, 7, 0], greedy, 0, 0.7953701263759286, 0.17775382214051985
random_103x96_f64, 16x16x1, [7, 0, 0], greedy, 0, 0.08926976268412545, 0.027712593411930327
random_103x96_f64, 16x16x1, [7, 1, 0], greedy, 0.00013520673383027315, 0.13143208813077456, 0.037143970329776906
random_103x96_f64, 16x16x1, [7, 2, 0], greedy, 0, 0.19416465796530258, 0.04294778907318931
random_103x96_f64, 16x16x1, [7, 3, 0], greedy, 0, 0.28612877416890115, 0.06109620202453297
random_103x96_f64, 16x16x1, [7, 4, 0], greedy, 0, 0.37341208884026855, 0.08240953995978077
random_103x96_f64, 16x16x1, [7, 5, 0], greedy, 0, 0.6009010340785608, 0.11871182801426873
random_103x96_f64, 16x16x1, [7, 6, 0], greedy, 0, 0.7410345660755411, 0.1713159557506436
random_103x96_f64, 16x16x1, [7, 7, 0], greedy, 0, 1.101997967227362, 0.25000041253876815
