name, block size, decode steps, method, min error, max error, avg error
random_103x96_f64, 32x32x1, [0, 0, 0], standard, 0.0027875856756444106, 0.0027875856756444106, 0.0027875856756444106
random_103x96_f64, 32x32x1, [0, 1, 0], standard, 0.0003446197456248301, 0.007999167460140066, 0.004171893602882448
random_103x96_f64, 32x32x1, [0, 2, 0], standard, 0.0003446197456248301, 0.01895761970886667, 0.007420508081025974
random_103x96_f64, 32x32x1, [0, 3, 0], standard, 0.0061041442818658975, 0.020324097998842605, 0.011504578879914951
random_103x96_f64, 32x32x1, [0, 4, 0], standard, 0.0003290256836849248, 0.04818499944731136, 0.01657565522061706
random_103x96_f64, 32x32x1, [0, 5, 0], standard, 0.0007491182418341014, 0.05839936620582942, 0.02145270392456745
random_103x96_f64, 32x32x1, [0, 6, 0], standard, 0.0014911821672638492, 0.08399891282784422, 0.032467776634679535
random_103x96_f64, 32x32x1, [0, 7, 0], standard, 0.00025630517166508326, 0.10254077898175684, 0.04806980108590775
random_103x96_f64, 32x32x1, [1, 0, 0], standard, 0.0015481139804857103, 0.006502089990376603, 0.0040251019854311565
random_103x96_f64, 32x32x1, [1, 1, 0], standard, 0, 0.015587147339456098, 0.003984779677688122
random_103x96_f64, 32x32x1, [1, 2, 0], standard, 0, 0.03700700302336679, 0.007198613789852945
random_103x96_f64, 32x32x1, [1, 3, 0], standard, 0, 0.04026798855286473, 0.011753972676860236
random_103x96_f64, 32x32x1, [1, 4, 0], standard, 0, 0.09845622751014071, 0.016822789916465204
random_103x96_f64, 32x32x1, [1, 5, 0], standard, 0, 0.12201800231988996, 0.02176461783429293
random_103x96_f64, 32x32x1, [1, 6, 0], standard, 0, 0.16203365670755887, 0.03237644658893106
random_103x96_f64, 32x32x1, [1, 7, 0], standard, 0, 0.21511838675882566, 0.047719134550773507
random_103x96_f64, 32x32x1, [2, 0, 0], standard, 0.0010774289306331175, 0.02084309380942223, 0.006254187675256692
random_103x96_f64, 32x32x1, [2, 1, 0], standard, 0, 0.03766385769787506, 0.005533155451433097
random_103x96_f64, 32x32x1, [2, 2, 0], standard, 0, 0.06536885859012342, 0.0068274251091116666
random_103x96_f64, 32x32x1, [2, 3, 0], standard, 0, 0.0694948248565197, 0.008617471584806307
random_103x96_f64, 32x32x1, [2, 4, 0], standard, 0, 0.19405339761371054, 0.01686093452181445
random_103x96_f64, 32x32x1, [2, 5, 0], standard, 0, 0.23633642288457068, 0.02223326525944729
random_103x96_f64, 32x32x1, [2, 6, 0], standard, 0, 0.3077166587380426, 0.029196124939647104
random_103x96_f64, 32x32x1, [2, 7, 0], standard, 0, 0.4637796165687697, 0.04406465852211806
