name, block size, decode steps, method, min error, max error, avg error
random_103x96, 64x64x1, [0, 0, 0], standard, 0.010444835967779642, 0.010444835967779642, 0.010444835967779642
random_103x96, 64x64x1, [7, 3, 0], standard, 0, 0, 0
random_103x96, 64x64x1, [7, 4, 0], standard, 0, 0, 0
random_103x96, 64x64x1, [7, 5, 0], standard, 0, 0, 0
random_103x96, 64x64x1, [7, 6, 0], standard, 0, 0, 0
random_103x96, 64x64x1, [7, 7, 0], standard, 0, 0, 0
random_103x96, 64x64x1, [0, 0, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [0, 1, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [0, 2, 0], greedy, 0, 0.005846263728269736, 0.0019487545760899121
random_103x96, 64x64x1, [0, 3, 0], greedy, 0, 0.0016875763068707219, 0.00032457968513581605
random_103x96, 64x64x1, [0, 4, 0], greedy, 0, 0.005919246840291262, 0.0016422728978334397
random_103x96, 64x64x1, [0, 5, 0], greedy, 0, 0.027643091392718446, 0.005558938185353667
random_103x96, 64x64x1, [0, 6, 0], greedy, 0, 0.036969452956796114, 0.0039686057639788585
random_103x96, 64x64x1, [0, 7, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [1, 0, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [1, 1, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [1, 2, 0], greedy, 0, 0.007644000895301294, 0.0017566886394412414
random_103x96, 64x64x1, [1, 3, 0], greedy, 0, 0.008958918466025641, 0.0016690912565118876
random_103x96, 64x64x1, [1, 4, 0], greedy, 0, 0.009051381695507812, 0.0015846701428170592
random_103x96, 64x64x1, [1, 5, 0], greedy, 0, 0.06469640108846154, 0.007293518264766762
random_103x96, 64x64x1, [1, 6, 0], greedy, 0, 0.0534943217453125, 0.007071253909499981
random_103x96, 64x64x1, [1, 7, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [2, 0, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [2, 1, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [2, 2, 0], greedy, 0, 0.018926423689723682, 0.0033724525384816705
random_103x96, 64x64x1, [2, 3, 0], greedy, 0, 0.02598243167857143, 0.003155023243643501
random_103x96, 64x64x1, [2, 4, 0], greedy, 0, 0.02394679482578125, 0.0021539868976892594
random_103x96, 64x64x1, [2, 5, 0], greedy, 0, 0.08785294821428571, 0.010396832505071608
random_103x96, 64x64x1, [2, 6, 0], greedy, 0, 0.18826254357142858, 0.012180814491247683
random_103x96, 64x64x1, [2, 7, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [3, 0, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [3, 1, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [3, 2, 0], greedy, 0, 0.020580574142533302, 0.0039013396656733543
random_103x96, 64x64x1, [3, 3, 0], greedy, 0, 0.02598243167857143, 0.0036978210170232695
random_103x96, 64x64x1, [3, 4, 0], greedy, 0, 0.0519732499921875, 0.005958500333881263
random_103x96, 64x64x1, [3, 5, 0], greedy, 0, 0.105814589203125, 0.012420539277859792
random_103x96, 64x64x1, [3, 6, 0], greedy, 0, 0.18826254357142858, 0.01418618680724436
random_103x96, 64x64x1, [3, 7, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [4, 0, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [4, 1, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [4, 2, 0], greedy, 0, 0.036664681957421875, 0.005231404607206379
random_103x96, 64x64x1, [4, 3, 0], greedy, 0, 0.041766615390625, 0.005926331594316058
random_103x96, 64x64x1, [4, 4, 0], greedy, 0, 0.11408221890625, 0.008933507706954547
random_103x96, 64x64x1, [4, 5, 0], greedy, 0, 0.15193883160625, 0.014574495868235452
random_103x96, 64x64x1, [4, 6, 0], greedy, 0, 0.197790748375, 0.019797577314246216
random_103x96, 64x64x1, [4, 7, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [5, 0, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [5, 1, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [5, 2, 0], greedy, 0, 0.049945081434375, 0.006908486141003311
random_103x96, 64x64x1, [5, 3, 0], greedy, 0, 0.06963565334375, 0.008217732365714103
random_103x96, 64x64x1, [5, 4, 0], greedy, 0, 0.13943913671875, 0.012590950686709772
random_103x96, 64x64x1, [5, 5, 0], greedy, 0, 0.20405787733333333, 0.019821923672466983
random_103x96, 64x64x1, [5, 6, 0], greedy, 0, 0.2872469995, 0.027341184448401813
random_103x96, 64x64x1, [5, 7, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [6, 0, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [6, 1, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [6, 2, 0], greedy, 0, 0.08639921949375, 0.00931394601728536
random_103x96, 64x64x1, [6, 3, 0], greedy, 0, 0.1073242849, 0.012211355994914156
random_103x96, 64x64x1, [6, 4, 0], greedy, 0, 0.212831357375, 0.018751717092205234
random_103x96, 64x64x1, [6, 5, 0], greedy, 0, 0.30100058925, 0.02821954108940534
random_103x96, 64x64x1, [6, 6, 0], greedy, 0, 0.417698204, 0.037741642104544976
random_103x96, 64x64x1, [6, 7, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [7, 0, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [7, 1, 0], greedy, 0, 0, 0
random_103x96, 64x64x1, [7, 2, 0], greedy, 0, 0.11638041475, 0.014902977247671628
random_103x96, 64x64x1, [7, 3, 0], greedy, 0, 0.2019070648125, 0.018474021232708634
random_103x96, 64x64x1, [7, 4, 0], greedy, 0, 0.28754518475, 0.026598299102869847
random_103x96, 64x64x1, [7, 5, 0], greedy, 0, 0.392168729, 0.04064648919961338
random_103x96, 64x64x1, [7, 6, 0], greedy, 0, 0.48338568045, 0.05417601780179784
random_103x96, 64x64x1, [7, 7, 0], greedy, 0, 0, 0
