name, block size, decode steps, method, min error, max error, avg error
random_103x96, 16x16x1, [0, 0, 0], standard, 0.003144758372684068, 0.003144758372684068, 0.003144758372684068
random_103x96, 16x16x1, [0, 1, 0], greedy, 0, 0, 0
random_103x96, 16x16x1, [0, 2, 0], greedy, 0, 0, 0
random_103x96, 16x16x1, [0, 3, 0], greedy, 0, 0, 0
random_103x96, 16x16x1, [0, 4, 0], greedy, 0, 0, 0
random_103x96, 16x16x1, [0, 5, 0], greedy, 0, 0, 0
random_103x96, 16x16x1, [0, 6, 0], greedy, 0, 0, 0
random_103x96, 16x16x1, [0, 7, 0], greedy, 0, 0, 0
random_103x96, 16x16x1, [1, 0, 0], greedy, 0, 0, 0
random_103x96, 16x16x1, [1, 1, 0], greedy, 0, 0, 0
random_103x96, 16x16x1, [1, 2, 0], greedy, 0, 0, 0
random_103x96, 16x16x1, [1, 3, 0], greedy, 0, 0, 0
random_103x96, 16x16x1, [1, 4, 0], greedy, 0.00019461364410060247, 0.008378119280338542, 0.004463495133233838
random_103x96, 16x16x1, [1, 5, 0], greedy, 0.000013524784861436195, 0.021074824788422614, 0.007984526282070473
random_103x96, 16x16x1, [1, 6, 0], greedy, 0.00012370263628588637, 0.060713760391168395, 0.01618600395657583
random_103x96, 16x16x1, [1, 7, 0], greedy, 0.00018205477422607205, 0.09312279400023037, 0.022719473733877976
random_103x96, 16x16x1, [2, 0, 0], greedy, 0, 0, 0
random_103x96, 16x16x1, [2, 1, 0], greedy, 0, 0, 0
random_103x96, 16x16x1, [2, 2, 0], greedy, 0, 0, 0
random_103x96, 16x16x1, [2, 3, 0], greedy, 0, 0, 0
random_103x96, 16x16x1, [2, 4, 0], greedy, 0, 0.016378741311328125, 0.004764393790214263
random_103x96, 16x16x1, [2, 5, 0], greedy, 0, 0.05683309738632813, 0.00927785366874646
random_103x96, 16x16x1, [2, 6, 0], greedy, 0, 0.10882792634986979, 0.014660525707285927
random_103x96, 16x16x1, [2, 7, 0], greedy, 0, 0.14958535222973143, 0.020622781357547398
random_103x96, 16x16x1, [3, 0, 0], greedy, 0, 0, 0
random_103x96, 16x16x1, [3, 1, 0], greedy, 0, 0, 0
random_103x96, 16x16x1, [3, 2, 0], greedy, 0, 0, 0
random_103x96, 16x16x1, [3, 3, 0], greedy, 0, 0, 0
random_103x96, 16x16x1, [3, 4, 0], greedy, 0, 0.017307635587890623, 0.0074819644789358855
random_103x96, 16x16x1, [3, 5, 0], greedy, 0, 0.06349879633398438, 0.013444077891986617
random_103x96, 16x16x1, [3, 6, 0], greedy, 0, 0.08522089525073644, 0.026039793280634
random_103x96, 16x16x1, [3, 7, 0], greedy, 0, 0.11785380773242188, 0.03543254930466538
random_103x96, 16x16x1, [4, 0, 0], greedy, 0.00037319149793576563, 0.008998783177529762, 0.0028965295198319294
random_103x96, 16x16x1, [4, 1, 0], greedy, 0.0016953066827667688, 0.013777027360416666, 0.007259023451975852
random_103x96, 16x16x1, [4, 2, 0], greedy, 0.0006802751730688412, 0.017339135504910716, 0.007462136128713733
random_103x96, 16x16x1, [4, 3, 0], greedy, 0.001527849574609375, 0.046803437370535717, 0.00950405368736021
random_103x96, 16x16x1, [4, 4, 0], greedy, 0.00133149234609375, 0.08228424511607142, 0.016886858279574975
random_103x96, 16x16x1, [4, 5, 0], greedy, 0.000489265278125, 0.20749791306054688, 0.03052049868622502
random_103x96, 16x16x1, [4, 6, 0], greedy, 0.000006950494140625, 0.24888441628571428, 0.05327598398657384
random_103x96, 16x16x1, [4, 7, 0], greedy, 0.000053642844487317754, 0.3622449760796875, 0.075938976810014
random_103x96, 16x16x1, [5, 0, 0], greedy, 0.00015313780495517572, 0.029009496446076286, 0.007099005493190601
random_103x96, 16x16x1, [5, 1, 0], greedy, 0.00005273778697916667, 0.04538731782616455, 0.012541841479412532
random_103x96, 16x16x1, [5, 2, 0], greedy, 0.00020017076790015338, 0.06855138231542969, 0.01662447188933399
random_103x96, 16x16x1, [5, 3, 0], greedy, 0.0000854071875, 0.10214733020898438, 0.021908433548359623
random_103x96, 16x16x1, [5, 4, 0], greedy, 0.000080979262109375, 0.1487867461175781, 0.03464026479029935
random_103x96, 16x16x1, [5, 5, 0], greedy, 0.00004755592578125, 0.26439909224804686, 0.04982801129819112
random_103x96, 16x16x1, [5, 6, 0], greedy, 0.0000054062126953125, 0.34949028975, 0.08239113779816838
random_103x96, 16x16x1, [5, 7, 0], greedy, 0.000019331483203125, 0.5649976010548828, 0.11950073776279897
random_103x96, 16x16x1, [6, 0, 0], greedy, 0, 0.055140451353125, 0.01706108427935533
random_103x96, 16x16x1, [6, 1, 0], greedy, 0.0003040838797619048, 0.09174281173072917, 0.02554551291085877
random_103x96, 16x16x1, [6, 2, 0], greedy, 0, 0.10937354359375, 0.030041616139654677
random_103x96, 16x16x1, [6, 3, 0], greedy, 0, 0.17365550813901856, 0.04031873540937782
random_103x96, 16x16x1, [6, 4, 0], greedy, 0, 0.23722790700195312, 0.055887888146881795
random_103x96, 16x16x1, [6, 5, 0], greedy, 0, 0.34410997312304686, 0.08058092269744141
random_103x96, 16x16x1, [6, 6, 0], greedy, 0, 0.5448252382578125, 0.12062531352023585
random_103x96, 16x16x1, [6, 7, 0], greedy, 0, 0.7695492619439454, 0.17897494688453733
random_103x96, 16x16x1, [7, 0, 0], greedy, 0, 0.11831441376706407, 0.024646783043887965
random_103x96, 16x16x1, [7, 1, 0], greedy, 0.0004502198760416667, 0.1680738771820366, 0.036757021224519223
random_103x96, 16x16x1, [7, 2, 0], greedy, 0, 0.16910257639142823, 0.040568551927988014
random_103x96, 16x16x1, [7, 3, 0], greedy, 0, 0.3180539899011719, 0.060185760743178156
random_103x96, 16x16x1, [7, 4, 0], greedy, 0, 0.4384900290019531, 0.08260705590052482
random_103x96, 16x16x1, [7, 5, 0], greedy, 0, 0.569991331484961, 0.11724298004158808
random_103x96, 16x16x1, [7, 6, 0], greedy, 0, 0.7658237719316406, 0.17266541947546954
random_103x96, 16x16x1, [7, 7, 0], greedy, 0, 1.1276140987542969, 0.25166995388760544
